,Time [s],Current [A],Power [W],Voltage [V],Capacity [Ah],Energy [Wh]
79,61.5662495532646,8.96641282013936,35.00999999999997,3.9176150432954095,0.0038996203002888328,0.01523177690556654
80,62.067449410309266,8.968842316450619,35.00999996919691,3.9039934608744935,0.005148282102194726,0.020105945511037466
81,62.56864926735393,8.97125648310847,35.00999994660139,3.900960200551021,0.006397280009651675,0.02498011411336259
82,63.0698491243986,8.97366529328965,35.00999993699888,3.8989318016317984,0.007646613276919306,0.02985428271435083
83,63.57104898144327,8.976076617800484,35.01000000371888,3.9136473709071566,0.00889628225404808,0.03472845132462798
84,64.07224883848794,8.978494908971781,35.010000050203914,3.8993054702907686,0.010146287910951674,0.03960261994137687
85,65.07224883848794,8.983357080664216,35.010000000999426,3.9038770910594978,0.012641664877802843,0.049327619941654494
86,66.07224883848794,8.988288217141093,35.010000323307324,3.8857664577142006,0.01513841160478648,0.05905262003146209
87,67.07224883848794,8.993297774173897,35.00999999902236,3.9019668985573635,0.01763654987539034,0.06877762003119052
88,68.07224883848794,8.998387075589408,35.010000756612634,3.8862800609736943,0.02013610184083184,0.0785026202413607
89,69.07224883848794,9.003544140289895,35.00999937625804,3.8804154665058985,0.0226370863242457,0.08822762006809903
90,70.0,9.008389231830417,35.01000008220695,3.8987127315020897,0.024958626205685543,0.0972500001349893
91,70.00000000000001,0.0,0.0,4.0653539622738935,0.024958626205685543,0.0972500001349893
92,70.01472272460285,0.0,0.0,4.0638926491733125,0.024958626205685543,0.0972500001349893
93,70.02944544920568,0.0,0.0,4.069846008377958,0.024958626205685543,0.0972500001349893
94,70.05889089841136,0.0,0.0,4.0720884890823745,0.024958626205685543,0.0972500001349893
95,70.11778179682271,0.0,0.0,4.06672861026201,0.024958626205685543,0.0972500001349893
96,70.17667269523406,0.0,0.0,4.064702304287293,0.024958626205685543,0.0972500001349893
97,70.23556359364541,0.0,0.0,4.062639105173322,0.024958626205685543,0.0972500001349893
98,70.29445449205676,0.0,0.0,4.072240924252398,0.024958626205685543,0.0972500001349893
99,70.41223628887947,0.0,0.0,4.068185941896978,0.024958626205685543,0.0972500001349893
100,70.53001808570218,0.0,0.0,4.069053601951211,0.024958626205685543,0.0972500001349893
101,70.6477998825249,0.0,0.0,4.07336121072351,0.024958626205685543,0.0972500001349893
102,70.8833634761703,0.0,0.0,4.0775949768347415,0.024958626205685543,0.0972500001349893
103,71.11892706981571,0.0,0.0,4.076841770905429,0.024958626205685543,0.0972500001349893
104,71.59005425710653,0.0,0.0,4.064408490138435,0.024958626205685543,0.0972500001349893
105,72.00262541605824,0.0,0.0,4.065245321188381,0.024958626205685543,0.0972500001349893
106,72.41519657500994,0.0,0.0,4.0746842142769095,0.024958626205685543,0.0972500001349893
107,72.82776773396165,0.0,0.0,4.088783419167346,0.024958626205685543,0.0972500001349893
108,73.24033889291336,0.0,0.0,4.082166637482829,0.024958626205685543,0.0972500001349893
109,73.65291005186506,0.0,0.0,4.07545769023956,0.024958626205685543,0.0972500001349893
110,74.06548121081677,0.0,0.0,4.066301153519218,0.024958626205685543,0.0972500001349893
111,74.89062352872018,0.0,0.0,4.0893931590854855,0.024958626205685543,0.0972500001349893
112,75.7157658466236,0.0,0.0,4.069634212457525,0.024958626205685543,0.0972500001349893
113,76.54090816452701,0.0,0.0,4.085018396088561,0.024958626205685543,0.0972500001349893
114,77.36605048243042,0.0,0.0,4.088877034709497,0.024958626205685543,0.0972500001349893
115,78.19119280033384,0.0,0.0,4.066012349679614,0.024958626205685543,0.0972500001349893
116,79.01633511823725,0.0,0.0,4.07952377640998,0.024958626205685543,0.0972500001349893
117,79.84147743614066,0.0,0.0,4.087182052431533,0.024958626205685543,0.0972500001349893
118,80.66661975404408,0.0,0.0,4.07005648114964,0.024958626205685543,0.0972500001349893
119,81.49176207194749,0.0,0.0,4.07564917606116,0.024958626205685543,0.0972500001349893
120,82.3169043898509,0.0,0.0,4.086951542964728,0.024958626205685543,0.0972500001349893
121,83.3169043898509,0.0,0.0,4.087079856599932,0.024958626205685543,0.0972500001349893
122,84.3169043898509,0.0,0.0,4.092401625944408,0.024958626205685543,0.0972500001349893
123,85.3169043898509,0.0,0.0,4.067768397203285,0.024958626205685543,0.0972500001349893
124,86.3169043898509,0.0,0.0,4.083191430408415,0.024958626205685543,0.0972500001349893
125,87.3169043898509,0.0,0.0,4.102276809198467,0.024958626205685543,0.0972500001349893
126,88.3169043898509,0.0,0.0,4.093972211908729,0.024958626205685543,0.0972500001349893
127,89.3169043898509,0.0,0.0,4.077311633059528,0.024958626205685543,0.0972500001349893
128,90.3169043898509,0.0,0.0,4.100234693461766,0.024958626205685543,0.0972500001349893
129,91.3169043898509,0.0,0.0,4.092948240830125,0.024958626205685543,0.0972500001349893
130,92.3169043898509,0.0,0.0,4.0793310273468535,0.024958626205685543,0.0972500001349893
131,93.3169043898509,0.0,0.0,4.084185546080255,0.024958626205685543,0.0972500001349893
132,94.3169043898509,0.0,0.0,4.078649017008839,0.024958626205685543,0.0972500001349893
133,95.3169043898509,0.0,0.0,4.109835993607758,0.024958626205685543,0.0972500001349893
134,96.3169043898509,0.0,0.0,4.097812442411692,0.024958626205685543,0.0972500001349893
135,97.3169043898509,0.0,0.0,4.089810952783472,0.024958626205685543,0.0972500001349893
136,98.3169043898509,0.0,0.0,4.078886280305612,0.024958626205685543,0.0972500001349893
137,99.3169043898509,0.0,0.0,4.0831710434750965,0.024958626205685543,0.0972500001349893
138,100.3169043898509,0.0,0.0,4.0815449034433495,0.024958626205685543,0.0972500001349893
139,101.3169043898509,0.0,0.0,4.091668052594752,0.024958626205685543,0.0972500001349893
140,102.3169043898509,0.0,0.0,4.093472652754347,0.024958626205685543,0.0972500001349893
141,103.3169043898509,0.0,0.0,4.106898156647363,0.024958626205685543,0.0972500001349893
142,104.3169043898509,0.0,0.0,4.088912836917829,0.024958626205685543,0.0972500001349893
143,105.3169043898509,0.0,0.0,4.069670536870208,0.024958626205685543,0.0972500001349893
144,106.3169043898509,0.0,0.0,4.0956886230618545,0.024958626205685543,0.0972500001349893
145,107.3169043898509,0.0,0.0,4.09446279212457,0.024958626205685543,0.0972500001349893
146,108.3169043898509,0.0,0.0,4.090313121286808,0.024958626205685543,0.0972500001349893
147,109.3169043898509,0.0,0.0,4.096569393321057,0.024958626205685543,0.0972500001349893
148,110.3169043898509,0.0,0.0,4.077435992628657,0.024958626205685543,0.0972500001349893
149,111.3169043898509,0.0,0.0,4.102103791996905,0.024958626205685543,0.0972500001349893
150,112.3169043898509,0.0,0.0,4.094822991598379,0.024958626205685543,0.0972500001349893
151,113.3169043898509,0.0,0.0,4.0881107753628045,0.024958626205685543,0.0972500001349893
152,114.3169043898509,0.0,0.0,4.0868112037497815,0.024958626205685543,0.0972500001349893
153,115.3169043898509,0.0,0.0,4.087945019751944,0.024958626205685543,0.0972500001349893
154,116.3169043898509,0.0,0.0,4.091109662949359,0.024958626205685543,0.0972500001349893
155,117.3169043898509,0.0,0.0,4.089251003668926,0.024958626205685543,0.0972500001349893
156,118.3169043898509,0.0,0.0,4.083810985920417,0.024958626205685543,0.0972500001349893
157,119.3169043898509,0.0,0.0,4.083062776712789,0.024958626205685543,0.0972500001349893
158,120.3169043898509,0.0,0.0,4.106449884129412,0.024958626205685543,0.0972500001349893
159,121.3169043898509,0.0,0.0,4.091441559889857,0.024958626205685543,0.0972500001349893
160,122.3169043898509,0.0,0.0,4.0913854927946005,0.024958626205685543,0.0972500001349893
161,123.3169043898509,0.0,0.0,4.082190417485397,0.024958626205685543,0.0972500001349893
162,124.3169043898509,0.0,0.0,4.091451586281616,0.024958626205685543,0.0972500001349893
163,125.3169043898509,0.0,0.0,4.1004944859249255,0.024958626205685543,0.0972500001349893
164,126.3169043898509,0.0,0.0,4.093958877385272,0.024958626205685543,0.0972500001349893
165,127.3169043898509,0.0,0.0,4.082161815143317,0.024958626205685543,0.0972500001349893
166,128.3169043898509,0.0,0.0,4.092477520036095,0.024958626205685543,0.0972500001349893
167,129.3169043898509,0.0,0.0,4.092517553933548,0.024958626205685543,0.0972500001349893
168,130.3169043898509,0.0,0.0,4.102560894454435,0.024958626205685543,0.0972500001349893
169,131.3169043898509,0.0,0.0,4.096988976542641,0.024958626205685543,0.0972500001349893
170,132.3169043898509,0.0,0.0,4.091197297722938,0.024958626205685543,0.0972500001349893
171,133.3169043898509,0.0,0.0,4.093070798059315,0.024958626205685543,0.0972500001349893
172,134.3169043898509,0.0,0.0,4.082793289683199,0.024958626205685543,0.0972500001349893
173,135.3169043898509,0.0,0.0,4.0927218328664114,0.024958626205685543,0.0972500001349893
174,136.3169043898509,0.0,0.0,4.085234859456476,0.024958626205685543,0.0972500001349893
175,137.3169043898509,0.0,0.0,4.101308963227775,0.024958626205685543,0.0972500001349893
176,138.3169043898509,0.0,0.0,4.1123559151656375,0.024958626205685543,0.0972500001349893
177,139.3169043898509,0.0,0.0,4.097197310440675,0.024958626205685543,0.0972500001349893
178,140.3169043898509,0.0,0.0,4.080236343877331,0.024958626205685543,0.0972500001349893
179,141.3169043898509,0.0,0.0,4.078041169011878,0.024958626205685543,0.0972500001349893
180,142.3169043898509,0.0,0.0,4.086255506553717,0.024958626205685543,0.0972500001349893
181,143.3169043898509,0.0,0.0,4.093785187173509,0.024958626205685543,0.0972500001349893
182,144.3169043898509,0.0,0.0,4.082146880275862,0.024958626205685543,0.0972500001349893
183,145.3169043898509,0.0,0.0,4.098903219768236,0.024958626205685543,0.0972500001349893
184,146.3169043898509,0.0,0.0,4.0757562632810025,0.024958626205685543,0.0972500001349893
185,147.3169043898509,0.0,0.0,4.081587985005958,0.024958626205685543,0.0972500001349893
186,148.3169043898509,0.0,0.0,4.0835456852454834,0.024958626205685543,0.0972500001349893
187,149.3169043898509,0.0,0.0,4.0899025330985666,0.024958626205685543,0.0972500001349893
188,150.3169043898509,0.0,0.0,4.10734560894741,0.024958626205685543,0.0972500001349893
189,151.3169043898509,0.0,0.0,4.096580330968406,0.024958626205685543,0.0972500001349893
190,152.3169043898509,0.0,0.0,4.101225329029006,0.024958626205685543,0.0972500001349893
191,153.3169043898509,0.0,0.0,4.087260832050501,0.024958626205685543,0.0972500001349893
192,154.3169043898509,0.0,0.0,4.090051707254033,0.024958626205685543,0.0972500001349893
193,155.3169043898509,0.0,0.0,4.095092900019044,0.024958626205685543,0.0972500001349893
194,156.3169043898509,0.0,0.0,4.097419323239592,0.024958626205685543,0.0972500001349893
195,157.3169043898509,0.0,0.0,4.100156284801211,0.024958626205685543,0.0972500001349893
196,158.3169043898509,0.0,0.0,4.1013500690135825,0.024958626205685543,0.0972500001349893
197,159.3169043898509,0.0,0.0,4.111612365205304,0.024958626205685543,0.0972500001349893
198,160.3169043898509,0.0,0.0,4.0768835074956495,0.024958626205685543,0.0972500001349893
199,161.3169043898509,0.0,0.0,4.081180611681953,0.024958626205685543,0.0972500001349893
200,162.3169043898509,0.0,0.0,4.095735094495725,0.024958626205685543,0.0972500001349893
201,163.3169043898509,0.0,0.0,4.073485291304718,0.024958626205685543,0.0972500001349893
202,164.3169043898509,0.0,0.0,4.097209004032108,0.024958626205685543,0.0972500001349893
203,165.3169043898509,0.0,0.0,4.10726221680328,0.024958626205685543,0.0972500001349893
204,166.3169043898509,0.0,0.0,4.100337577160227,0.024958626205685543,0.0972500001349893
205,167.3169043898509,0.0,0.0,4.087231805139307,0.024958626205685543,0.0972500001349893
206,168.3169043898509,0.0,0.0,4.081701083697566,0.024958626205685543,0.0972500001349893
207,169.3169043898509,0.0,0.0,4.10148865049693,0.024958626205685543,0.0972500001349893
208,170.3169043898509,0.0,0.0,4.102259842827612,0.024958626205685543,0.0972500001349893
209,171.3169043898509,0.0,0.0,4.101623144507836,0.024958626205685543,0.0972500001349893
210,172.3169043898509,0.0,0.0,4.097945481815398,0.024958626205685543,0.0972500001349893
211,173.3169043898509,0.0,0.0,4.086936284961315,0.024958626205685543,0.0972500001349893
212,174.3169043898509,0.0,0.0,4.101991661075678,0.024958626205685543,0.0972500001349893
213,175.3169043898509,0.0,0.0,4.1025357873915755,0.024958626205685543,0.0972500001349893
214,176.3169043898509,0.0,0.0,4.098976578492654,0.024958626205685543,0.0972500001349893
215,177.3169043898509,0.0,0.0,4.100106715763127,0.024958626205685543,0.0972500001349893
216,178.3169043898509,0.0,0.0,4.092014170945364,0.024958626205685543,0.0972500001349893
217,179.3169043898509,0.0,0.0,4.086944799636293,0.024958626205685543,0.0972500001349893
218,180.3169043898509,0.0,0.0,4.094785538237613,0.024958626205685543,0.0972500001349893
219,181.3169043898509,0.0,0.0,4.09930426755645,0.024958626205685543,0.0972500001349893
220,182.3169043898509,0.0,0.0,4.100099670734146,0.024958626205685543,0.0972500001349893
221,183.3169043898509,0.0,0.0,4.089034647115003,0.024958626205685543,0.0972500001349893
222,184.3169043898509,0.0,0.0,4.09835646956865,0.024958626205685543,0.0972500001349893
223,185.3169043898509,0.0,0.0,4.102416992738469,0.024958626205685543,0.0972500001349893
224,186.3169043898509,0.0,0.0,4.079921585015924,0.024958626205685543,0.0972500001349893
225,187.3169043898509,0.0,0.0,4.087909424189554,0.024958626205685543,0.0972500001349893
226,188.3169043898509,0.0,0.0,4.081935437899238,0.024958626205685543,0.0972500001349893
227,189.3169043898509,0.0,0.0,4.0875704709004035,0.024958626205685543,0.0972500001349893
228,190.3169043898509,0.0,0.0,4.100876852842223,0.024958626205685543,0.0972500001349893
229,191.3169043898509,0.0,0.0,4.083769789787582,0.024958626205685543,0.0972500001349893
230,192.3169043898509,0.0,0.0,4.088658982895845,0.024958626205685543,0.0972500001349893
231,193.3169043898509,0.0,0.0,4.0894844148769,0.024958626205685543,0.0972500001349893
232,194.3169043898509,0.0,0.0,4.091019301563401,0.024958626205685543,0.0972500001349893
233,195.3169043898509,0.0,0.0,4.093049582062788,0.024958626205685543,0.0972500001349893
234,196.3169043898509,0.0,0.0,4.103276736976336,0.024958626205685543,0.0972500001349893
235,197.3169043898509,0.0,0.0,4.100131321447884,0.024958626205685543,0.0972500001349893
236,198.3169043898509,0.0,0.0,4.1047636428353,0.024958626205685543,0.0972500001349893
237,199.3169043898509,0.0,0.0,4.091928857369939,0.024958626205685543,0.0972500001349893
238,200.3169043898509,0.0,0.0,4.100744293606331,0.024958626205685543,0.0972500001349893
239,201.3169043898509,0.0,0.0,4.076089737599916,0.024958626205685543,0.0972500001349893
240,202.3169043898509,0.0,0.0,4.093278913916417,0.024958626205685543,0.0972500001349893
241,203.3169043898509,0.0,0.0,4.100402586099691,0.024958626205685543,0.0972500001349893
242,204.3169043898509,0.0,0.0,4.0933866608032945,0.024958626205685543,0.0972500001349893
243,205.3169043898509,0.0,0.0,4.0994198833936935,0.024958626205685543,0.0972500001349893
244,206.3169043898509,0.0,0.0,4.085986485145558,0.024958626205685543,0.0972500001349893
245,207.3169043898509,0.0,0.0,4.070957119844469,0.024958626205685543,0.0972500001349893
246,208.3169043898509,0.0,0.0,4.091063215816711,0.024958626205685543,0.0972500001349893
247,209.3169043898509,0.0,0.0,4.100239672495662,0.024958626205685543,0.0972500001349893
248,210.3169043898509,0.0,0.0,4.102367728571647,0.024958626205685543,0.0972500001349893
249,211.3169043898509,0.0,0.0,4.082753030778032,0.024958626205685543,0.0972500001349893
250,212.3169043898509,0.0,0.0,4.102032680341221,0.024958626205685543,0.0972500001349893
251,213.3169043898509,0.0,0.0,4.08825597950067,0.024958626205685543,0.0972500001349893
252,214.3169043898509,0.0,0.0,4.109715514170189,0.024958626205685543,0.0972500001349893
253,215.3169043898509,0.0,0.0,4.093937670576049,0.024958626205685543,0.0972500001349893
254,216.3169043898509,0.0,0.0,4.090465683766087,0.024958626205685543,0.0972500001349893
255,217.3169043898509,0.0,0.0,4.096901809831858,0.024958626205685543,0.0972500001349893
256,218.3169043898509,0.0,0.0,4.0857168144328,0.024958626205685543,0.0972500001349893
257,219.3169043898509,0.0,0.0,4.101242548427858,0.024958626205685543,0.0972500001349893
258,220.3169043898509,0.0,0.0,4.091800519506315,0.024958626205685543,0.0972500001349893
259,221.3169043898509,0.0,0.0,4.087786505176345,0.024958626205685543,0.0972500001349893
260,222.3169043898509,0.0,0.0,4.102940461885594,0.024958626205685543,0.0972500001349893
261,223.3169043898509,0.0,0.0,4.104684260489995,0.024958626205685543,0.0972500001349893
262,224.3169043898509,0.0,0.0,4.094353066690291,0.024958626205685543,0.0972500001349893
263,225.3169043898509,0.0,0.0,4.094380776432234,0.024958626205685543,0.0972500001349893
264,226.3169043898509,0.0,0.0,4.084070306162369,0.024958626205685543,0.0972500001349893
265,227.3169043898509,0.0,0.0,4.097453637769169,0.024958626205685543,0.0972500001349893
266,228.3169043898509,0.0,0.0,4.0968282042680775,0.024958626205685543,0.0972500001349893
267,229.3169043898509,0.0,0.0,4.101728794212362,0.024958626205685543,0.0972500001349893
268,230.3169043898509,0.0,0.0,4.08202579834539,0.024958626205685543,0.0972500001349893
269,231.3169043898509,0.0,0.0,4.088793741863787,0.024958626205685543,0.0972500001349893
270,232.3169043898509,0.0,0.0,4.094091206609038,0.024958626205685543,0.0972500001349893
271,233.3169043898509,0.0,0.0,4.111783698964981,0.024958626205685543,0.0972500001349893
272,234.3169043898509,0.0,0.0,4.091052491923262,0.024958626205685543,0.0972500001349893
273,235.3169043898509,0.0,0.0,4.105347626373103,0.024958626205685543,0.0972500001349893
274,236.3169043898509,0.0,0.0,4.09193157962164,0.024958626205685543,0.0972500001349893
275,237.3169043898509,0.0,0.0,4.098089088043609,0.024958626205685543,0.0972500001349893
276,238.3169043898509,0.0,0.0,4.086645267601674,0.024958626205685543,0.0972500001349893
277,239.3169043898509,0.0,0.0,4.094682063894314,0.024958626205685543,0.0972500001349893
278,240.3169043898509,0.0,0.0,4.090224723605299,0.024958626205685543,0.0972500001349893
279,241.3169043898509,0.0,0.0,4.096367147588347,0.024958626205685543,0.0972500001349893
280,242.3169043898509,0.0,0.0,4.104958913396377,0.024958626205685543,0.0972500001349893
281,243.3169043898509,0.0,0.0,4.106614651705762,0.024958626205685543,0.0972500001349893
282,244.3169043898509,0.0,0.0,4.08428488314774,0.024958626205685543,0.0972500001349893
283,245.3169043898509,0.0,0.0,4.1007257065489675,0.024958626205685543,0.0972500001349893
284,246.3169043898509,0.0,0.0,4.107140230500692,0.024958626205685543,0.0972500001349893
285,247.3169043898509,0.0,0.0,4.1091219101869685,0.024958626205685543,0.0972500001349893
286,248.3169043898509,0.0,0.0,4.092487160453781,0.024958626205685543,0.0972500001349893
287,249.3169043898509,0.0,0.0,4.10078448081258,0.024958626205685543,0.0972500001349893
288,250.3169043898509,0.0,0.0,4.100283897602648,0.024958626205685543,0.0972500001349893
289,251.3169043898509,0.0,0.0,4.095855373200304,0.024958626205685543,0.0972500001349893
290,252.3169043898509,0.0,0.0,4.094299073277134,0.024958626205685543,0.0972500001349893
291,253.3169043898509,0.0,0.0,4.106247189078897,0.024958626205685543,0.0972500001349893
292,254.3169043898509,0.0,0.0,4.0942301227447295,0.024958626205685543,0.0972500001349893
293,255.3169043898509,0.0,0.0,4.102535877279241,0.024958626205685543,0.0972500001349893
294,256.3169043898509,0.0,0.0,4.080454741945342,0.024958626205685543,0.0972500001349893
295,257.3169043898509,0.0,0.0,4.0938231290467355,0.024958626205685543,0.0972500001349893
296,258.3169043898509,0.0,0.0,4.10316103114805,0.024958626205685543,0.0972500001349893
297,259.3169043898509,0.0,0.0,4.100803816744781,0.024958626205685543,0.0972500001349893
298,260.3169043898509,0.0,0.0,4.0941678127086965,0.024958626205685543,0.0972500001349893
299,261.3169043898509,0.0,0.0,4.092186249296771,0.024958626205685543,0.0972500001349893
300,262.3169043898509,0.0,0.0,4.0909146261120295,0.024958626205685543,0.0972500001349893
301,263.3169043898509,0.0,0.0,4.111234139441126,0.024958626205685543,0.0972500001349893
302,264.3169043898509,0.0,0.0,4.086420701402683,0.024958626205685543,0.0972500001349893
303,265.3169043898509,0.0,0.0,4.087476659279861,0.024958626205685543,0.0972500001349893
304,266.3169043898509,0.0,0.0,4.086729852446284,0.024958626205685543,0.0972500001349893
305,267.3169043898509,0.0,0.0,4.1224238372329784,0.024958626205685543,0.0972500001349893
306,268.3169043898509,0.0,0.0,4.117004999842226,0.024958626205685543,0.0972500001349893
307,269.3169043898509,0.0,0.0,4.115962966779941,0.024958626205685543,0.0972500001349893
308,270.3169043898509,0.0,0.0,4.101326256147841,0.024958626205685543,0.0972500001349893
309,271.3169043898509,0.0,0.0,4.099594699635115,0.024958626205685543,0.0972500001349893
310,272.3169043898509,0.0,0.0,4.096754228111785,0.024958626205685543,0.0972500001349893
311,273.3169043898509,0.0,0.0,4.097512336907081,0.024958626205685543,0.0972500001349893
312,274.3169043898509,0.0,0.0,4.103737926209257,0.024958626205685543,0.0972500001349893
313,275.3169043898509,0.0,0.0,4.072260407127112,0.024958626205685543,0.0972500001349893
314,276.3169043898509,0.0,0.0,4.109593574689435,0.024958626205685543,0.0972500001349893
315,277.3169043898509,0.0,0.0,4.105905440227672,0.024958626205685543,0.0972500001349893
316,278.3169043898509,0.0,0.0,4.09357867589149,0.024958626205685543,0.0972500001349893
317,279.3169043898509,0.0,0.0,4.095624709903163,0.024958626205685543,0.0972500001349893
318,280.3169043898509,0.0,0.0,4.077303054635007,0.024958626205685543,0.0972500001349893
319,281.3169043898509,0.0,0.0,4.078701761697648,0.024958626205685543,0.0972500001349893
320,282.3169043898509,0.0,0.0,4.110941349643294,0.024958626205685543,0.0972500001349893
321,283.3169043898509,0.0,0.0,4.084054974653802,0.024958626205685543,0.0972500001349893
322,284.3169043898509,0.0,0.0,4.096933690256192,0.024958626205685543,0.0972500001349893
323,285.3169043898509,0.0,0.0,4.083780933993755,0.024958626205685543,0.0972500001349893
324,286.3169043898509,0.0,0.0,4.090100190484333,0.024958626205685543,0.0972500001349893
325,287.3169043898509,0.0,0.0,4.096532988039797,0.024958626205685543,0.0972500001349893
326,288.3169043898509,0.0,0.0,4.0889949681817335,0.024958626205685543,0.0972500001349893
327,289.3169043898509,0.0,0.0,4.103669356774856,0.024958626205685543,0.0972500001349893
328,290.3169043898509,0.0,0.0,4.108698152660992,0.024958626205685543,0.0972500001349893
329,291.3169043898509,0.0,0.0,4.097585875146258,0.024958626205685543,0.0972500001349893
